"Date";"Open";"High";"Low";"Close";"Volume";"Close adj."
2005-02-10;50,900002;51,250000;48,799999;49,250000;27900,000000;31,226597
2005-03-01;49,599998;50,200001;47,680000;48,189999;39400,000000;30,554510
2005-04-02;48,189999;49,340000;47,700001;48,320000;36600,000000;30,636936
2005-05-01;48,340000;49,980000;48,340000;48,970001;41200,000000;31,049065
2005-06-01;49,099998;51,049999;48,000000;50,320000;27100,000000;31,905022
2005-07-01;51,380001;52,939999;50,500000;51,750000;27300,000000;32,811703
2005-08-01;52,380001;53,400002;51,509998;52,430000;45700,000000;33,242851
2005-09-03;52,369999;52,639999;49,430000;51,340000;57200,000000;32,551746
2005-10-01;51,439999;52,599998;50,799999;51,790001;63600,000000;32,837067
2005-11-01;52,209999;54,500000;52,209999;52,599998;40300,000000;34,223461
2006-00-03;53,799999;56,020000;53,590000;55,930000;79700,000000;36,390079
2006-01-01;55,900002;56,450001;54,459999;55,750000;104000,000000;36,272964
2006-02-01;56,230000;58,529999;55,340000;57,990002;89400,000000;37,730392
2006-03-03;58,099998;61,139999;57,619999;61,020000;101800,000000;39,701817
2006-04-01;61,340000;63,340000;57,160000;59,230000;125500,000000;38,537178
2006-05-01;58,750000;60,590000;54,360001;59,830002;126200,000000;38,927563
2006-06-03;59,770000;60,660000;55,919998;60,450001;80400,000000;39,330956
2006-07-01;60,320000;62,830002;59,570000;62,410000;123700,000000;40,606201
2006-08-01;62,630001;64,000000;60,599998;63,110001;144800,000000;41,061646
2006-09-02;63,110001;65,809998;62,709999;65,440002;189600,000000;42,577629
2006-10-01;66,010002;68,059998;65,220001;67,900002;191200,000000;44,178196
2006-11-01;68,139999;70,110001;67,089996;68,160004;262700,000000;45,534973
2007-00-03;69,080002;69,279999;66,419998;69,230003;355300,000000;46,249798
2007-01-01;69,599998;71,389999;67,010002;68,370003;269800,000000;45,675262
2007-02-01;67,050003;71,220001;65,300003;70,919998;212400,000000;47,378815
2007-03-02;71,339996;75,669998;70,949997;75,000000;260900,000000;50,104500
2007-04-01;75,290001;76,830002;73,879997;76,599998;231900,000000;51,173397
2007-05-01;76,870003;77,510002;73,650002;76,330002;226100,000000;50,993023
2007-06-02;76,790001;79,620003;72,650002;74,160004;204000,000000;49,543331
2007-07-01;74,070000;76,190002;67,260002;74,360001;280300,000000;49,676941
2007-08-04;73,800003;78,199997;72,230003;78,199997;178600,000000;52,242290
2007-09-01;77,599998;82,089996;76,830002;81,910004;274800,000000;54,720798
2007-10-01;80,449997;80,650002;75,160004;78,830002;335100,000000;52,663170
2007-11-03;80,209999;80,910004;73,790001;74,820000;340800,000000;51,571690
2008-00-02;75,529999;75,529999;60,000000;68,099998;1060900,000000;46,939751
2008-01-01;68,769997;70,480003;63,660000;67,900002;545800,000000;46,801895
2008-02-03;67,879997;69,300003;64,260002;68,790001;316900,000000;47,415352
2008-03-01;69,150002;72,599998;69,050003;71,610001;283200,000000;49,359112
2008-04-01;71,500000;74,290001;71,239998;72,089996;347500,000000;49,689964
2008-05-02;71,339996;71,650002;64,879997;65,610001;278900,000000;45,223454
2008-06-01;64,500000;65,379997;60,790001;63,720001;293400,000000;43,920719
2008-07-01;64,209999;64,610001;59,529999;61,270000;237400,000000;42,231991
2008-08-02;61,310001;61,330002;50,029999;53,369999;538800,000000;36,786701
2008-09-01;52,779999;53,570000;34,900002;41,720001;820800,000000;28,756630
2008-10-03;41,250000;44,750000;32,509998;38,639999;628600,000000;26,633656
2008-11-01;37,000000;42,369999;34,900002;38,360001;704500,000000;28,547400
2009-00-02;38,270000;39,540001;31,160000;33,049999;492200,000000;24,595713
2009-01-02;32,400002;35,470001;29,250000;29,620001;431000,000000;22,043118
2009-02-02;28,730000;33,590000;26,450001;31,900000;444500,000000;23,739885
2009-03-01;31,570000;36,700001;31,469999;36,099998;380800,000000;26,865513
