"Date";"Open";"High";"Low";"Close";"Volume";"Close adj."
2011-04;50,560001;52,759998;50,110001;52,480000;5200,000000;52,480000
2011-05;52,480000;52,480000;46,939999;48,759998;400,000000;48,759998
2011-06;49,279999;49,509998;47,259998;49,139999;1600,000000;49,139999
2011-07;46,970001;54,020000;46,919998;51,959999;1300,000000;51,959999
2011-08;51,959999;59,810001;51,439999;57,570000;400,000000;57,570000
2011-09;57,570000;59,490002;48,459999;49,060001;800,000000;49,060001
2011-10;50,119999;52,849998;49,400002;52,849998;1200,000000;52,849998
2011-11;51,570000;55,110001;51,360001;52,990002;300,000000;52,990002
2011-12;52,990002;52,990002;45,000000;47,610001;100,000000;47,610001
2012-01;47,610001;50,820000;47,610001;50,820000;0,000000;50,820000
2012-02;50,820000;55,680000;50,820000;53,070000;300,000000;53,070000
2012-03;53,070000;53,070000;49,689999;51,009998;2000,000000;51,009998
2012-04;51,520000;51,580002;49,310001;50,150002;700,000000;50,150002
2012-05;50,150002;50,150002;46,389999;46,419998;300,000000;46,419998
2012-06;46,419998;48,279999;46,209999;46,209999;500,000000;46,209999
2012-07;46,209999;46,209999;46,209999;46,209999;0,000000;46,209999
2012-08;46,209999;49,060001;46,209999;49,060001;0,000000;49,060001
2012-09;49,060001;58,799999;49,060001;53,540001;300,000000;53,540001
2012-10;53,540001;53,730000;51,119999;51,119999;100,000000;51,119999
2012-11;51,119999;51,869999;51,119999;51,869999;0,000000;51,869999
2012-12;52,250000;52,250000;50,990002;51,029999;0,000000;51,029999
2013-01;51,029999;51,029999;48,740002;50,349998;100,000000;50,349998
2013-02;50,349998;50,349998;46,580002;46,580002;400,000000;46,580002
2013-03;46,580002;46,580002;46,580002;46,580002;0,000000;46,580002
2013-04;46,580002;46,580002;38,799999;41,520000;300,000000;41,520000
2013-05;41,650002;42,220001;38,090000;39,549999;200,000000;39,549999
2013-06;39,549999;39,549999;39,549999;39,549999;0,000000;39,549999
2013-07;39,549999;39,549999;36,480000;36,480000;0,000000;36,480000
2013-08;36,820000;40,439999;36,820000;40,439999;0,000000;40,439999
2013-09;40,439999;40,439999;38,180000;38,180000;0,000000;38,180000
2013-10;38,180000;38,840000;36,520000;38,750000;200,000000;38,750000
2013-11;38,750000;38,750000;38,750000;38,750000;0,000000;38,750000
2013-12;38,750000;38,750000;33,720001;34,139999;100,000000;34,139999
2014-01;34,139999;35,299999;34,139999;35,139999;0,000000;35,139999
2014-02;35,139999;37,650002;35,139999;37,650002;0,000000;37,650002
2014-03;37,650002;37,650002;37,650002;37,650002;0,000000;37,650002
2014-04;37,650002;37,650002;35,669998;35,669998;10100,000000;35,669998
2014-05;35,630001;36,349998;35,009998;35,009998;3800,000000;35,009998
2014-06;35,009998;35,009998;35,009998;35,009998;0,000000;35,009998
2014-07;35,009998;35,009998;35,009998;35,009998;0,000000;35,009998
2014-08;35,009998;35,009998;35,009998;35,009998;0,000000;35,009998
2014-09;35,200001;35,209999;34,990002;35,000000;200,000000;35,000000
2014-10;35,000000;35,000000;32,779999;33,020000;0,000000;33,020000
2014-11;33,020000;33,020000;30,910000;31,840000;0,000000;31,840000
2014-12;32,590000;33,220001;31,469999;32,220001;100,000000;32,220001
2015-01;31,549999;35,290001;31,549999;33,709999;0,000000;33,709999
2015-02;34,400002;34,400002;32,160000;32,439999;0,000000;32,439999
2015-03;32,490002;32,509998;25,889999;32,509998;0,000000;32,509998
2015-04;32,509998;32,509998;23,150000;30,719999;0,000000;30,719999
2015-05;30,719999;31,959999;30,719999;31,959999;0,000000;31,959999
2015-06;31,959999;31,959999;31,959999;31,959999;0,000000;31,959999
2015-07;31,959999;31,959999;30,969999;30,969999;0,000000;30,969999
2015-08;30,969999;30,969999;29,590000;29,590000;0,000000;29,590000
2015-09;29,590000;29,860001;29,590000;29,840000;0,000000;29,840000
2015-10;29,840000;29,840000;29,840000;29,840000;0,000000;29,840000
2015-11;29,840000;29,840000;28,190001;28,190001;0,000000;28,190001
2015-12;28,190001;29,840000;27,990000;29,840000;0,000000;29,840000
2016-01;29,840000;29,840000;27,990000;29,840000;0,000000;29,840000
2016-02;29,840000;29,840000;27,990000;29,840000;0,000000;29,840000
2016-03;29,840000;32,740002;29,840000;32,740002;0,000000;32,740002
2016-04;32,740002;34,400002;31,330000;34,400002;0,000000;34,400002
2016-05;34,400002;34,400002;33,860001;33,860001;0,000000;33,860001
2016-06;33,860001;35,230000;33,480000;35,230000;6600,000000;35,230000
2016-07;35,900002;36,369999;35,400002;36,020000;900,000000;36,020000
2016-08;36,459999;36,810001;34,770000;34,770000;900,000000;34,770000
2016-09;34,770000;36,020000;34,740002;35,330002;8000,000000;35,330002
2016-10;35,330002;35,330002;33,279999;33,549999;0,000000;33,549999
2016-11;33,549999;37,740002;30,000000;30,860001;200,000000;30,860001
2016-12;30,860001;30,860001;30,860001;30,860001;0,000000;30,860001
