"Date";"Open";"High";"Low";"Close";"Volume";"Close adj."
2001-10-26;52,130001;52,130001;51,419998;51,880001;500,000000;29,786436
2001-11-03;51,880001;53,049999;50,680000;51,660000;400,000000;29,668856
2002-00-02;51,770000;53,630001;45,799999;46,169998;1100,000000;26,515892
2002-01-01;46,470001;46,470001;41,900002;44,340000;500,000000;25,464905
2002-02-01;44,509998;47,439999;44,509998;44,849998;7600,000000;25,757803
2002-03-01;44,750000;44,750000;39,200001;39,889999;13300,000000;22,909225
2002-04-01;39,939999;41,340000;37,950001;40,389999;8100,000000;23,196381
2002-05-03;40,389999;40,389999;33,290001;35,590000;5700,000000;20,439693
2002-06-01;36,349998;36,810001;31,010000;33,820000;9100,000000;19,423164
2002-07-01;33,820000;36,299999;31,600000;34,009998;17800,000000;19,532282
2002-08-03;33,000000;33,209999;29,190001;29,190001;11800,000000;16,764109
2002-09-01;29,010000;36,689999;29,010000;35,740002;6200,000000;20,525841
2002-10-01;36,099998;39,799999;36,099998;39,380001;12400,000000;22,616329
2002-11-02;40,540001;40,549999;36,259998;36,740002;1500,000000;21,462580
2003-00-02;37,189999;40,590000;35,650002;35,650002;3400,000000;20,825829
2003-01-03;35,650002;36,389999;33,740002;34,200001;1200,000000;19,978775
2003-02-03;34,200001;35,250000;31,049999;33,810001;700,000000;19,750948
2003-03-01;33,950001;37,520000;33,950001;37,400002;3100,000000;21,848135
2003-04-01;37,049999;40,500000;37,049999;40,500000;6700,000000;23,659075
2003-05-02;40,650002;41,700001;40,000000;40,549999;7900,000000;23,688284
2003-06-01;40,310001;41,500000;39,049999;39,500000;1500,000000;23,074900
2003-07-01;39,150002;40,590000;38,950001;39,599998;2100,000000;23,133316
2003-08-02;39,580002;41,400002;39,349998;39,500000;3600,000000;23,074900
2003-09-01;39,700001;41,799999;39,700001;41,240002;6900,000000;24,091366
2003-10-03;41,340000;42,889999;40,250000;42,470001;3800,000000;24,809900
2003-11-01;43,349998;45,540001;43,119999;45,529999;3900,000000;27,087503
2004-00-02;45,980000;49,380001;45,970001;47,389999;10800,000000;28,194088
2004-01-02;47,200001;49,590000;46,770000;47,919998;6100,000000;28,509403
2004-02-01;48,400002;48,889999;45,049999;46,790001;5200,000000;27,837126
2004-03-01;47,049999;47,590000;45,509998;45,889999;2000,000000;27,301682
2004-04-03;45,610001;46,840000;42,860001;44,209999;8800,000000;26,302187
2004-05-01;44,139999;45,240002;43,700001;44,759998;5800,000000;26,629402
2004-06-01;44,900002;45,049999;43,299999;44,720001;2900,000000;26,605606
2004-07-02;44,700001;45,509998;43,480000;45,070000;4600,000000;26,813833
2004-08-01;45,310001;46,669998;45,099998;46,150002;2300,000000;27,456367
2004-09-01;46,900002;48,770000;46,860001;48,689999;3200,000000;28,967506
2004-10-01;48,500000;52,200001;48,500000;51,889999;8900,000000;30,871307
2004-11-01;52,450001;53,959999;51,639999;53,490002;9900,000000;32,225803
2005-00-03;53,490002;53,590000;49,820000;50,599998;11400,000000;30,484682
2005-01-01;50,200001;51,849998;50,200001;51,290001;7800,000000;30,900383
2005-02-01;51,459999;52,299999;49,450001;49,840000;5600,000000;30,026810
2005-03-01;50,209999;50,549999;48,549999;49,400002;8700,000000;29,761726
2005-04-02;49,419998;50,099998;48,250000;49,250000;5900,000000;29,671356
