"Date";"Open";"High";"Low";"Close";"Volume";"Close adj."
2016-02-04;25,620001;27,010000;25,350000;26,365999;14100,000000;25,781338
2016-03-01;25,976000;27,190001;25,700001;26,850000;3400,000000;26,254606
2016-04-02;27,059999;27,059999;26,030001;26,760000;2700,000000;26,166601
2016-05-01;26,760000;27,330000;23,229000;25,193001;3200,000000;25,085030
2016-06-01;25,193001;26,299999;24,209999;26,299999;1500,000000;26,187284
2016-07-01;26,120001;26,862000;25,809999;26,200001;900,000000;26,087713
2016-08-01;26,180000;27,000000;25,900000;26,413000;1000,000000;26,413000
2016-09-03;26,330000;26,500000;25,299999;25,430000;800,000000;25,430000
2016-10-01;25,420000;25,420000;24,395000;24,629999;6600,000000;24,629999
2016-11-01;24,490000;25,049999;24,490000;25,049999;4200,000000;25,049999
