"Date";"Open";"High";"Low";"Close";"Volume";"Close adj."
2010-07-10;50,150002;50,150002;46,980000;47,349998;7700,000000;47,349998
2010-08-01;48,730000;50,490002;46,169998;46,639999;5500,000000;46,639999
2010-09-01;46,709999;47,830002;44,700001;46,380001;5700,000000;46,380001
2010-10-01;46,330002;49,169998;44,110001;48,180000;12800,000000;48,180000
2010-11-01;49,630001;56,150002;49,070000;52,169998;50900,000000;52,169998
2011-00-03;54,049999;54,740002;51,509998;52,430000;29500,000000;52,430000
2011-01-01;53,110001;56,590000;52,889999;53,090000;23700,000000;53,090000
2011-02-01;53,730000;54,759998;49,639999;53,099998;20600,000000;53,099998
2011-03-01;53,669998;54,419998;50,000000;50,000000;49500,000000;50,000000
2011-04-02;50,160000;50,220001;45,970001;46,049999;86700,000000;46,049999
2011-05-01;45,570000;46,970001;42,799999;46,540001;32200,000000;46,540001
2011-06-01;46,349998;47,160000;41,439999;41,689999;90700,000000;41,689999
2011-07-01;41,790001;41,790001;33,910000;36,040001;34900,000000;36,040001
2011-08-01;35,610001;36,430000;32,250000;34,330002;31700,000000;34,330002
2011-09-03;33,880001;38,279999;32,910000;35,410000;15800,000000;35,410000
2011-10-01;34,360001;34,770000;32,939999;34,599998;17800,000000;34,599998
2011-11-01;34,730000;34,840000;31,809999;32,259998;22800,000000;32,259998
2012-00-03;32,840000;33,740002;30,600000;30,600000;47400,000000;30,600000
2012-01-01;30,980000;33,029999;30,750000;31,910000;87600,000000;31,910000
2012-02-01;32,630001;35,880001;31,309999;33,779999;183600,000000;33,779999
2012-03-02;33,480000;34,480000;30,200001;30,309999;67500,000000;30,309999
2012-04-01;30,120001;31,219999;26,540001;26,900000;41600,000000;26,900000
2012-05-01;26,709999;29,760000;25,860001;27,549999;27100,000000;27,549999
2012-06-02;27,280001;27,930000;25,250000;25,950001;23800,000000;25,950001
2012-07-01;26,340000;29,000000;25,799999;25,809999;37900,000000;25,809999
2012-08-04;26,070000;28,270000;25,850000;26,080000;45000,000000;26,080000
2012-09-01;26,110001;28,260000;25,799999;26,770000;18300,000000;26,770000
2012-10-01;26,980000;27,240000;25,010000;25,280001;17800,000000;25,280001
2012-11-03;25,520000;27,440001;24,809999;26,750000;28300,000000;26,750000
