"Date";"Open";"High";"Low";"Close";"Volume";"Close adj."
2011-07;50,020000;50,299999;49,759998;50,299999;16500,000000;45,437222
2011-08;50,130001;51,520000;50,130001;51,160000;37500,000000;46,243500
2011-09;51,180000;51,900002;51,070000;51,380001;44000,000000;46,509632
2011-10;51,430000;51,470001;50,730000;51,380001;58000,000000;46,564007
2011-11;51,599998;51,599998;51,020000;51,200001;72300,000000;46,461468
2011-12;51,099998;52,419998;50,939999;51,700001;66600,000000;47,059856
2012-01;51,680000;52,130001;51,400002;52,130001;111200,000000;47,451263
2012-02;52,060001;52,090000;51,549999;52,009998;63900,000000;47,410240
2012-03;51,840000;51,990002;50,959999;51,490002;65500,000000;47,003109
2012-04;51,470001;52,029999;51,259998;52,009998;87100,000000;47,559074
2012-05;51,950001;52,470001;51,840000;52,380001;50900,000000;47,989681
2012-06;52,160000;52,470001;52,099998;52,360001;83500,000000;48,060360
2012-07;52,189999;52,970001;52,060001;52,950001;81700,000000;48,687454
2012-08;52,849998;52,930000;52,139999;52,779999;103200,000000;48,611012
2012-09;52,740002;53,119999;52,299999;52,810001;53600,000000;48,727272
2012-10;52,830002;52,869999;52,389999;52,720001;53000,000000;48,731895
2012-11;52,639999;52,889999;52,540001;52,840000;93700,000000;48,842815
2012-12;52,689999;52,840000;52,299999;52,340000;125100,000000;48,538208
2013-01;52,310001;52,380001;51,970001;52,099998;103000,000000;48,315639
2013-02;52,090000;52,340000;51,939999;52,230000;92500,000000;48,515347
2013-03;52,240002;52,250000;51,849998;52,230000;68400,000000;48,592571
2013-04;52,150002;52,779999;52,119999;52,669998;104800,000000;49,080860
2013-05;52,660000;52,689999;51,509998;51,630001;96100,000000;48,177589
2013-06;51,549999;51,619999;49,939999;50,540001;89400,000000;47,231831
2013-07;50,529999;50,860001;49,990002;50,810001;77400,000000;47,558498
2013-08;50,669998;50,860001;49,919998;50,410000;67400,000000;47,262230
2013-09;50,150002;50,869999;49,770000;50,830002;63700,000000;47,739342
2013-10;50,669998;51,299999;50,549999;51,139999;62900,000000;48,114738
2013-11;51,020000;51,020000;50,560001;50,849998;54500,000000;47,926235
2013-12;50,689999;51,830002;50,230000;50,290001;88900,000000;47,567238
2014-01;50,389999;51,189999;50,270000;51,160000;86900,000000;48,390137
2014-02;51,070000;51,320000;50,959999;51,290001;105800,000000;48,599545
2014-03;51,240002;51,360001;50,860001;51,139999;98400,000000;48,539745
2014-04;51,009998;51,540001;50,869999;51,419998;120400,000000;48,889633
2014-05;51,369999;52,139999;51,310001;51,970001;94900,000000;49,491497
2014-06;51,840000;51,930000;51,490002;51,900002;108600,000000;49,506760
2014-07;51,799999;51,950001;51,490002;51,660000;132800,000000;49,362476
2014-08;51,619999;52,209999;51,540001;52,130001;120200,000000;49,897537
2014-09;52,020000;52,020000;51,430000;51,770000;183000,000000;49,638653
2014-10;51,770000;52,930000;51,700001;52,139999;224900,000000;50,076603
2014-11;52,040001;52,389999;51,900002;52,360001;171300,000000;50,371952
2014-12;52,450001;52,580002;51,959999;52,360001;233800,000000;50,552578
2015-01;52,340000;53,389999;52,340000;53,259998;262900,000000;51,421509
2015-02;53,259998;53,259998;52,340000;52,830002;204700,000000;51,098457
2015-03;52,820000;53,049999;52,090000;52,910000;220800,000000;51,262196
2015-04;52,930000;53,150002;52,529999;52,689999;227800,000000;51,132153
2015-05;52,509998;52,549999;52,000000;52,389999;164900,000000;50,925114
2015-06;52,330002;52,340000;51,439999;51,730000;174300,000000;50,369133
2015-07;51,549999;52,080002;51,369999;52,070000;188200,000000;50,788551
2015-08;52,020000;52,470001;51,750000;51,810001;341800,000000;50,629265
2015-09;51,849998;52,150002;51,560001;52,139999;329400,000000;51,033501
2015-10;52,090000;52,340000;51,959999;52,080002;288700,000000;51,062916
2015-11;51,980000;51,980000;51,380001;51,779999;321800,000000;50,860573
2015-12;51,730000;51,880001;51,270000;51,500000;355300,000000;50,766098
2016-01;51,500000;52,230000;51,450001;52,160000;501500,000000;51,416695
2016-02;52,099998;52,650002;51,910000;52,459999;337400,000000;51,804783
2016-03;52,410000;52,860001;52,110001;52,820000;390400,000000;52,254917
2016-04;52,810001;53,020000;52,599998;52,950001;696000,000000;52,476917
2016-05;52,840000;53,090000;52,660000;52,810001;310500,000000;52,434223
2016-06;52,840000;53,740002;52,709999;53,720001;474700,000000;53,427792
2016-07;53,750000;54,099998;53,500000;53,919998;586900,000000;53,718697
2016-08;53,759998;53,820000;53,480000;53,730000;332000,000000;53,624882
2016-09;53,549999;53,779999;53,240002;53,669998;264600,000000;53,564999
2016-10;53,549999;53,549999;52,990002;53,070000;268700,000000;53,070000
2016-11;52,910000;53,130001;51,560001;51,740002;407600,000000;51,740002
2016-12;51,490002;51,630001;51,360001;51,610001;528500,000000;51,610001
