"Date";"Open";"High";"Low";"Close";"Volume";"Close adj."
2013-04;42,170002;42,200001;34,620003;37,600002;0,000000;375,376801
2013-05;37,540001;41,790001;30,500000;30,500000;100,000000;304,494476
2013-06;31,490000;31,900000;16,810001;19,910002;300,000000;198,770004
2013-07;19,510000;22,180000;16,060001;19,400000;1400,000000;193,678452
2013-08;20,130001;22,400000;16,289999;17,380001;1900,000000;173,511932
2013-09;18,500000;28,400000;18,000000;25,039999;2100,000000;250,399994
2013-10;25,139999;31,330000;25,070000;28,590000;1000,000000;285,899994
2013-11;27,450001;28,539999;22,130001;23,020000;1200,000000;230,199997
2013-12;21,960001;22,039999;18,520000;20,250000;1700,000000;202,500000
2014-01;18,900000;18,900000;13,150001;13,540000;2900,000000;135,399994
2014-02;13,620000;15,860001;12,320000;15,130000;4300,000000;151,300003
2014-03;14,250000;20,039999;12,800000;19,550001;10600,000000;195,500000
2014-04;19,950001;24,690001;19,200001;22,020000;6000,000000;220,199997
2014-05;21,650000;26,000000;20,810001;21,050001;5000,000000;210,500000
2014-06;20,700001;25,970001;20,050001;23,889999;5300,000000;238,899994
2014-07;24,110001;30,190001;22,850000;24,670000;4100,000000;246,699997
2014-08;24,670000;33,100002;22,910002;33,040001;5000,000000;330,399994
2014-09;32,010002;34,570004;16,300001;16,810001;13900,000000;168,100006
2014-10;16,000000;21,850000;10,500000;15,100000;44000,000000;151,000000
2014-11;14,230000;15,560000;10,610000;13,180000;36900,000000;131,800003
2014-12;12,290000;12,290000;6,310000;8,810000;32200,000000;88,099998
2015-01;8,440001;9,820000;6,950000;7,040000;25400,000000;70,400002
2015-02;6,900000;7,950000;6,000000;7,530000;36700,000000;75,300003
2015-03;7,390000;7,400000;3,990000;5,060000;63600,000000;50,599998
2015-04;5,400000;8,480000;5,330000;7,610000;74000,000000;76,099998
2015-05;7,740000;73,320000;7,070000;52,799999;77300,000000;52,799999
2015-06;53,820000;64,500000;52,439999;57,439999;78800,000000;57,439999
2015-07;57,770000;58,540001;33,220001;37,360001;127100,000000;37,360001
2015-08;36,230000;36,410000;18,900000;23,480000;147900,000000;23,480000
2015-09;20,790001;22,459999;11,680000;15,070000;295100,000000;15,070000
2015-10;15,110000;23,250000;14,170000;16,420000;299100,000000;16,420000
2015-11;16,900000;22,940001;14,900000;15,020000;324200,000000;15,020000
2015-12;15,200000;18,330000;11,500000;11,630000;364000,000000;11,630000
2016-01;11,000000;11,000000;6,600000;9,700000;405700,000000;9,700000
2016-02;8,970000;11,010000;7,870000;9,990000;320400,000000;9,990000
2016-03;10,380000;88,730003;10,240000;77,519997;716800,000000;19,379999
2016-04;75,489998;109,500000;64,000000;104,970001;344000,000000;26,242500
2016-05;100,099998;103,290001;64,010002;64,870003;339500,000000;16,217501
2016-06;64,540001;108,510002;62,869999;105,089996;458600,000000;26,272499
2016-07;106,650002;138,809998;89,720001;138,360001;301900,000000;34,590000
2016-08;136,130005;160,889999;32,340000;34,799999;287500,000000;34,799999
2016-09;34,160000;40,919998;29,010000;34,119999;277900,000000;34,119999
2016-10;34,709999;50,349998;34,240002;47,470001;247300,000000;47,470001
2016-11;47,029999;47,230000;25,309999;31,290001;563400,000000;31,290001
2016-12;28,860001;29,290001;25,309999;28,459999;760600,000000;28,459999
