"Date";"Open";"High";"Low";"Close";"Volume";"Close adj."
2014-07-27;25,150000;25,250000;25,150000;25,219999;1323600,000000;24,622288
2014-08-02;25,209999;25,350000;24,430000;24,690001;13700,000000;24,131292
2014-09-01;24,559999;24,830000;24,330000;24,809999;5800,000000;24,248575
2014-10-03;24,830000;25,080000;24,629999;24,849001;11800,000000;24,315058
2014-11-01;24,500000;24,860001;24,010000;24,648001;8500,000000;24,149496
2015-00-02;24,350000;24,434000;23,250000;23,278000;9900,000000;22,807203
2015-01-02;23,245001;24,100000;23,240000;24,049999;13600,000000;23,563589
2015-02-02;24,010000;24,090000;23,180000;23,459999;27200,000000;23,024630
2015-03-01;23,350000;24,219999;23,330000;23,863001;59300,000000;23,420153
2015-04-01;24,030001;25,219999;23,785999;24,309999;32400,000000;23,886110
2015-05-01;24,309999;24,820000;24,030001;24,180000;19100,000000;23,816473
2015-06-01;24,160000;24,450001;23,440001;23,900000;15900,000000;23,575811
2015-07-03;23,920000;24,101000;22,280001;22,540001;16000,000000;22,248318
2015-08-01;22,389999;22,680000;22,190001;22,420000;19600,000000;22,129869
2015-09-01;22,400000;22,740000;22,190001;22,545000;16800,000000;22,266109
2015-10-02;22,570000;22,719999;22,021999;22,375999;61000,000000;22,112219
2015-11-01;22,455999;22,570000;21,280001;21,639000;18200,000000;21,436142
2016-00-04;21,150000;21,326000;19,889999;20,541000;23800,000000;20,356476
2016-01-01;20,516001;20,650000;20,040001;20,415001;15500,000000;20,239611
2016-02-01;20,444000;20,860001;20,440001;20,780001;53000,000000;20,601475
2016-03-01;20,754999;20,799999;20,350000;20,440001;21300,000000;20,264395
2016-04-02;20,520000;20,629999;19,969999;20,520000;21800,000000;20,351681
2016-05-01;20,340000;20,760000;19,440001;20,120001;17000,000000;19,994930
2016-06-01;20,215000;21,125000;20,100000;21,075001;15000,000000;20,943995
2016-07-01;20,969999;21,086000;20,632000;20,959999;15100,000000;20,869467
2016-08-01;20,834999;21,056999;19,355000;20,639999;22500,000000;20,588680
2016-09-03;20,490000;20,770000;20,219999;20,410999;15400,000000;20,389236
2016-10-01;20,340000;22,049999;20,080000;21,783001;18100,000000;21,783001
2016-11-01;21,820000;21,908001;21,610001;21,900000;27700,000000;21,900000
