"Date";"Open";"High";"Low";"Close";"Volume";"Close adj."
2015-03-16;59,930000;60,500000;59,500000;59,500000;700,000000;57,694366
2015-04-01;59,700001;60,785999;59,189999;60,785999;0,000000;58,941338
2015-05-01;60,785999;60,785999;59,529999;59,529999;0,000000;57,947479
2015-06-01;59,529999;59,529999;58,820000;59,259998;0,000000;57,684658
2015-07-03;59,259998;59,259998;54,160000;57,430000;200,000000;55,903305
2015-08-01;57,430000;57,430000;55,099998;55,099998;100,000000;53,917614
2015-09-01;55,099998;60,570000;55,099998;60,560001;1200,000000;59,260452
2015-10-02;61,009998;61,009998;58,540001;59,950001;700,000000;58,663544
2015-11-01;60,626999;60,720001;58,340000;60,320000;1100,000000;59,382046
2016-00-04;58,139999;58,230000;53,529999;55,437000;200,000000;54,574974
2016-01-01;55,437000;57,610001;53,919998;57,529999;1300,000000;56,635426
2016-02-01;57,529999;60,639999;57,529999;60,639999;200,000000;60,019444
2016-03-01;60,639999;61,705002;60,490002;60,858002;100,000000;60,235214
2016-04-02;60,570000;61,005001;59,959999;61,000000;400,000000;60,375759
2016-05-01;61,000000;61,480000;58,791000;61,400002;3500,000000;61,097626
2016-06-01;61,630001;64,169998;61,200001;63,619999;1100,000000;63,306690
2016-07-01;63,529999;64,620003;62,900002;63,380001;1600,000000;63,067871
2016-08-01;63,549999;63,990002;62,078999;63,130001;2900,000000;63,130001
2016-09-03;62,910000;62,919998;61,797001;61,889000;1400,000000;61,889000
2016-10-01;61,889000;64,330002;61,209999;63,939999;1100,000000;63,939999
2016-11-01;63,534000;64,129997;63,534000;64,129997;1400,000000;64,129997
