"Date";"Open";"High";"Low";"Close";"Volume";"Close adj."
2015-10;25,600000;25,670000;25,540001;25,670000;700,000000;24,956642
2015-11;25,670000;25,750000;24,920000;25,120001;300,000000;24,421926
2015-12;25,171000;25,219999;23,950001;24,150000;2300,000000;23,478882
2016-01;24,400000;24,610001;23,799999;24,450001;3000,000000;23,770546
2016-02;24,290001;24,892000;23,510000;24,892000;4400,000000;24,305637
2016-03;25,090000;25,540001;24,975000;25,326000;17900,000000;24,729414
2016-04;25,180000;25,815001;25,080000;25,750000;12100,000000;25,143425
2016-05;25,707001;25,707001;25,385000;25,600000;4700,000000;25,103222
2016-06;25,400000;25,799999;25,000000;25,709999;40100,000000;25,329819
2016-07;25,610001;26,370001;25,540001;26,086000;9000,000000;25,791548
2016-08;25,903999;26,700001;25,858999;26,590000;7000,000000;26,394077
2016-09;26,459999;26,622000;26,090000;26,580000;15700,000000;26,384150
2016-10;26,469999;26,719999;26,299999;26,299999;8200,000000;26,186998
2016-11;26,160000;26,280001;25,465000;26,129999;39500,000000;26,129999
2016-12;25,940001;26,198999;25,910000;26,198999;11600,000000;26,198999
