"Date";"Open";"High";"Low";"Close";"Volume";"Close adj."
2008-11;101,760002;102,059998;101,500000;101,730003;2500,000000;93,926849
2008-12;101,809998;104,970001;101,379997;102,250000;7100,000000;94,720932
2009-01;102,129997;111,500000;102,129997;104,309998;16000,000000;96,629242
2009-02;104,279999;104,559998;103,150002;103,570000;9000,000000;96,090202
2009-03;103,480003;105,989998;102,870003;105,250000;8400,000000;97,781044
2009-04;104,870003;116,430000;104,669998;106,080002;10800,000000;98,712532
2009-05;105,910004;109,000000;105,620003;106,459999;10800,000000;99,192375
2009-06;106,139999;109,000000;102,739998;107,300003;17300,000000;100,094437
2009-07;107,139999;107,610001;105,110001;106,699997;19500,000000;99,645233
2009-08;106,489998;106,800003;104,889999;105,580002;16400,000000;98,701050
2009-09;105,930000;106,160004;105,370003;106,019997;22500,000000;99,217621
2009-10;105,959999;106,050003;104,470001;105,110001;21100,000000;98,487701
2009-11;105,199997;105,790001;104,209999;105,489998;20800,000000;98,933182
2009-12;105,379997;105,860001;104,860001;105,050003;20300,000000;98,720009
2010-01;104,949997;105,449997;104,760002;105,389999;25600,000000;99,039520
2010-02;105,260002;105,589996;105,150002;105,500000;43300,000000;99,248367
2010-03;105,370003;105,620003;104,879997;104,959999;32500,000000;98,867813
2010-04;104,860001;105,230003;104,599998;105,180000;32500,000000;99,188446
2010-05;105,139999;105,519997;104,900002;105,290001;24400,000000;99,406540
2010-06;105,400002;105,680000;105,139999;105,559998;43800,000000;99,746712
2010-07;105,449997;106,160004;105,269997;105,980003;25300,000000;100,253761
2010-08;105,959999;106,800003;105,830002;106,239998;28000,000000;100,600319
2010-09;106,260002;106,260002;105,870003;106,040001;30400,000000;100,505547
2010-10;105,949997;105,959999;105,629997;105,750000;26100,000000;100,342339
2010-11;105,709999;105,820000;101,410004;105,059998;37100,000000;99,785759
2010-12;104,599998;105,129997;103,540001;104,099998;46600,000000;99,076859
2011-01;103,889999;104,599998;102,419998;104,070000;42900,000000;99,048309
2011-02;104,239998;104,809998;103,650002;104,430000;25000,000000;99,492271
