"Date";"Open";"High";"Low";"Close";"Volume";"Close adj."
2002-11;48,900002;53,000000;48,900002;53,000000;3300,000000;9,467175
2002-12;53,500000;54,900002;50,889999;50,889999;4200,000000;9,119573
2003-01;51,500000;54,009998;47,500000;48,000000;19000,000000;8,601680
2003-02;48,369999;48,650002;45,000000;47,000000;7200,000000;8,422478
2003-03;48,000000;48,900002;43,980000;45,759998;12000,000000;8,213675
2003-04;46,000000;53,000000;46,000000;50,410000;4600,000000;9,048325
2003-05;50,410000;55,000000;49,250000;54,900002;2300,000000;9,854256
2003-06;54,900002;60,250000;54,900002;56,500000;9900,000000;10,224965
2003-07;56,799999;65,000000;55,750000;64,500000;3200,000000;11,672748
2003-08;58,000000;64,970001;54,500000;64,930000;10400,000000;11,750566
2003-09;65,000000;69,989998;63,500000;63,500000;9100,000000;11,522882
2003-10;65,000000;71,989998;65,000000;70,160004;6000,000000;12,731424
2003-11;70,010002;71,500000;67,529999;70,300003;8300,000000;12,756828
2003-12;68,449997;77,779999;67,949997;74,500000;17800,000000;14,029753
2004-01;76,900002;78,000000;73,000000;74,290001;22300,000000;13,990207
2004-02;75,769997;78,000000;73,010002;75,790001;23400,000000;14,272685
2004-03;76,320000;79,000000;60,000000;74,889999;19000,000000;14,120640
2004-04;75,000000;76,970001;68,230003;68,269997;18900,000000;12,872427
2004-05;68,889999;71,230003;62,980000;69,589996;18900,000000;13,121315
2004-06;69,230003;70,309998;65,570000;68,500000;6200,000000;13,031788
2004-07;68,070000;70,000000;55,000000;66,580002;5500,000000;12,666517
2004-08;66,050003;69,300003;62,520000;68,620003;5500,000000;13,054618
2004-09;69,370003;74,519997;68,400002;71,919998;8700,000000;13,731734
2004-10;73,000000;76,519997;71,570000;74,370003;12100,000000;14,199515
2004-11;74,510002;84,519997;74,279999;80,639999;35700,000000;15,396650
2004-12;81,000000;85,000000;78,000000;83,720001;22200,000000;16,070356
2005-01;86,000000;86,000000;78,500000;83,099998;44600,000000;15,951345
2005-02;82,919998;94,989998;82,910004;91,260002;40100,000000;17,517687
2005-03;93,250000;94,760002;81,849998;84,779999;61300,000000;16,300093
2005-04;87,360001;89,250000;79,370003;82,000000;32900,000000;15,765601
2005-05;82,949997;89,290001;81,050003;88,019997;31700,000000;16,923025
2005-06;87,699997;95,989998;87,680000;91,519997;22800,000000;17,783171
2005-07;91,320000;99,250000;90,279999;96,699997;32900,000000;18,789692
2005-08;99,000000;103,199997;94,000000;99,400002;227700,000000;19,314327
2005-09;100,550003;110,760002;99,860001;109,089996;172700,000000;21,310127
2005-10;114,940002;114,940002;97,290001;103,309998;200200,000000;20,181036
2005-11;103,250000;113,599998;103,250000;111,400002;153700,000000;21,761374
2005-12;112,790001;117,989998;101,480003;115,330002;115900,000000;22,630615
2006-01;117,690002;131,940002;117,000000;131,770004;207100,000000;25,856554
2006-02;132,199997;133,229996;120,750000;127,510002;229200,000000;25,020636
2006-03;128,490005;131,339996;120,500000;129,279999;317400,000000;25,420673
2006-04;130,000000;140,100006;129,770004;138,419998;193500,000000;27,217896
2006-05;139,600006;147,929993;118,330002;123,230003;432200,000000;24,231047
2006-06;124,320000;128,490005;107,010002;124,690002;592300,000000;24,676983
