"Date";"Open";"High";"Low";"Close";"Volume";"Close adj."
2014-08;39,840000;40,020000;39,250000;39,430000;2500,000000;39,430000
2014-09;39,430000;40,355999;39,230000;39,820000;3400,000000;39,820000
2014-10;40,948002;41,029999;39,080002;39,256001;6000,000000;39,256001
2014-11;39,256001;39,279999;38,919998;38,930000;3100,000000;38,930000
2014-12;38,980000;40,099998;38,830002;39,110001;7200,000000;39,110001
2015-01;39,094002;39,529999;38,880001;39,139999;4300,000000;39,139999
2015-02;39,139999;39,139999;35,080002;38,580002;3800,000000;38,580002
2015-03;38,580002;38,880001;38,259998;38,320000;500,000000;38,320000
2015-04;38,320000;38,470001;37,985001;38,299999;1200,000000;38,299999
2015-05;38,270000;38,410000;38,090000;38,090000;200,000000;38,090000
2015-06;38,090000;38,921001;38,090000;38,700001;1000,000000;38,700001
2015-07;38,700001;38,787998;38,250000;38,480000;200,000000;38,480000
2015-08;38,480000;48,250000;38,480000;38,930000;800,000000;38,930000
2015-09;39,110001;39,375000;38,490002;39,209999;1100,000000;39,209999
2015-10;31,370001;39,395000;31,370001;37,799999;600,000000;37,799999
2015-11;37,799999;38,598000;37,700001;38,598000;0,000000;38,598000
2015-12;38,000000;39,400002;38,000000;38,090000;500,000000;38,090000
2016-01;38,713001;39,779999;38,189999;38,189999;1500,000000;38,189999
2016-02;38,310001;41,959000;38,200001;38,910000;2200,000000;38,910000
2016-03;38,250000;38,290001;36,889999;37,250000;1100,000000;37,250000
2016-04;37,020000;38,299999;36,630001;36,849998;500,000000;36,849998
2016-05;36,849998;37,220001;36,750000;36,750000;0,000000;36,750000
2016-06;36,750000;37,020000;36,566002;36,849998;300,000000;36,849998
2016-07;36,330002;36,380001;35,610001;35,840000;500,000000;35,840000
2016-08;35,840000;35,907001;35,549999;35,750000;100,000000;35,750000
2016-09;35,750000;35,930000;35,419998;35,479000;100,000000;35,479000
2016-10;35,349998;35,349998;34,958000;35,029999;300,000000;35,029999
2016-11;35,439999;35,445000;34,950001;35,130001;1200,000000;35,130001
2016-12;35,130001;35,130001;34,599998;34,599998;0,000000;34,599998
